,Unnamed: 0,duration1,duration0,duration3,duration2,apviewers2,apviewers3,apviewers0,apviewers1,program0,program1,program2,program3,airtime1,airtime0,papviewers3,airtime3,papviewers2,airtime2,papviewers1,papviewers0,paviewers0,paviewers1,paviewers2,paviewers3,episode1,episode0,episode3,episode2,aviewers3,aviewers2,aviewers1,aviewers0,network,inaduration,inaprogram,inaairtime,inaviewers,inpaviewers,inaepisode,inapprogram,inapduration,inpapviewers,inapviewers,inapairtime,inapepisode,outpaviewers,outaviewers,outaepisode,outaprogram,outaduration,outaairtime,outpapviewers,outapprogram,outapduration,outapairtime,outapepisode,outapviewers,slhimpressions,sl7hunduplicated_reach,slhfrequency,slafrequency,sl3ptotal_reach,blhconversion,slhduplicated_reach,slaptotal_reach,sl7aduplicated_reach,bl3hfrequency,slhtotal_reach,blptotal_reach,sl7apunduplicated_reach,sl7pduplicated_reach,sl3hfrequency,sl7pimpressions,bl3hcv_rate,bl7atotal_reach,sl3aduplicated_reach,blhunduplicated_reach,sl3himpressions,bl7aimpressions,blapimpressions,bl7aunduplicated_reach,slpconversion,slhcv_rate,sl7apduplicated_reach,bl3aconversion,sl7aimpressions,blpunduplicated_reach,bl3hunduplicated_reach,slpunduplicated_reach,bl7pimpressions,bl7pduplicated_reach,blacv_rate,bl7hunduplicated_reach,sl3pcv_rate,blapcv_rate,slptotal_reach,sl3hduplicated_reach,bl3aduplicated_reach,bl3himpressions,slapconversion,blhtotal_reach,blhimpressions,sl3pfrequency,slhconversion,bl7ptotal_reach,bl7hcv_rate,bl7hfrequency,slapfrequency,sl7punduplicated_reach,sl3pduplicated_reach,sl7apcv_rate,sl3hunduplicated_reach,bl7apunduplicated_reach,bl3ptotal_reach,sl7hfrequency,slapcv_rate,bl7hduplicated_reach,blaunduplicated_reach,sl3apduplicated_reach,bl3aunduplicated_reach,sl3aptotal_reach,blpfrequency,bl3atotal_reach,sl3apconversion,slpduplicated_reach,sl7afrequency,slatotal_reach,sl3afrequency,bl3afrequency,sl3punduplicated_reach,slaconversion,blapunduplicated_reach,bl3aptotal_reach,bl7acv_rate,sl7acv_rate,bl3pimpressions,blaconversion,sl7aptotal_reach,bl3pfrequency,blapduplicated_reach,bl3pduplicated_reach,sl3apcv_rate,bl3acv_rate,sl7apfrequency,sl7hcv_rate,blaimpressions,sl3aconversion,bl7himpressions,slpfrequency,sl3acv_rate,sl3pconversion,bl7htotal_reach,sl7himpressions,sl3atotal_reach,bl7hconversion,blaptotal_reach,slpcv_rate,sl7ptotal_reach,slapunduplicated_reach,blpconversion,blpcv_rate,bl3apconversion,bl3apfrequency,bl7aptotal_reach,sl7apimpressions,bl3hconversion,bl3pcv_rate,bl7apimpressions,sl7hconversion,bl7apduplicated_reach,sl3hcv_rate,bl7afrequency,sl3aunduplicated_reach,sl3pimpressions,blapconversion,bl7pconversion,sl3apimpressions,bl7pcv_rate,bl3apimpressions,bl3punduplicated_reach,bl7apcv_rate,sl7apconversion,bl3htotal_reach,slhunduplicated_reach,sl7pcv_rate,bl7pfrequency,bl3apduplicated_reach,slpimpressions,slaimpressions,blpduplicated_reach,blafrequency,blhduplicated_reach,bl7punduplicated_reach,bl3apcv_rate,sl7aconversion,blapfrequency,bl3pconversion,sl3hconversion,sladuplicated_reach,sl7pfrequency,sl3htotal_reach,bl7aconversion,blatotal_reach,sl7aunduplicated_reach,slapduplicated_reach,bl7apconversion,sl7atotal_reach,slacv_rate,bladuplicated_reach,bl3apunduplicated_reach,blpimpressions,bl7aduplicated_reach,bl3aimpressions,sl7htotal_reach,bl7apfrequency,sl7hduplicated_reach,blhcv_rate,blhfrequency,bl3hduplicated_reach,slapimpressions,sl3apfrequency,sl7pconversion,sl3apunduplicated_reach,sl3aimpressions,slaunduplicated_reach
94,94,0,150,0,0,0,0,131077,0,OWN MOVIE,,,,0,2016-02-21 20:00:00,0,0,0,0,0,0.428,0.4976,0,0,0,,GHOST,,,0,0,0,351008,OWN,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,300205,29390,1.66,1.69,213480,50734,151102,43374,68040,2.33,181290,1804685,10754,168622,1.66,354725,0.0358,836983,68040,607746,306858,1574621,694577,500735,1657,0.0088,33729,27869,149926,1045506,741065,44834,4528041,860646,0.0406,741771,0.0078,0.0705,209733,155408,336248,3611159,1431,1315919,3159162,1.66,1600,2134572,0.0354,2.32,1.63,45294,168622,0.0322,29390,265126,2133135,1.66,0.033,826495,416856,33729,500735,44483,2.2,836983,1431,164899,1.69,85699,1.69,1.88,44858,1431,232308,459595,0.0333,0.0161,4522919,27869,44483,2.12,162835,853920,0.0322,0.0333,1.62,0.0086,1308766,1431,3633492,1.66,0.0161,1657,1568266,307436,88767,55512,395143,0.0079,213916,11714,47510,0.0263,27869,1.85,459595,72147,55512,0.0233,849298,1600,194469,0.0087,1.88,20727,354153,27869,49746,72147,0.0233,849298,1279215,0.0606,1431,1549253,30188,0.0077,2.12,194469,347761,145228,759179,1.91,708173,1273926,0.0606,1431,1.76,49746,1600,64506,1.66,184798,27869,686157,20727,31660,27869,88767,0.0167,269301,265126,3975027,336248,1574621,185241,1.85,155851,0.0386,2.4,808188,70665,1.62,1657,10754,149926,21193
95,95,0,60,0,0,0,0,205051,0,SNAPPED,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0.6696,0.4901,0,0,0,,1412 PAMELA PHILLIPS,,,0,0,0,345681,OXYGEN,60,SNAPPED,8:00:00 PM,2093,0.4655,1212 WENDY COBB,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,81133,30648,1.32,1.33,71811,0,28971,22352,14052,0,61688,0,10726,24093,1.32,95584,0,0,14052,0,81398,0,0,0,0,0,11626,0,52585,0,0,50032,0,0,0,0,0,0,71811,31040,0,0,0,0,0,1.33,0,0,0,0,1.32,47718,24093,0,30648,0,0,1.32,0,0,0,11626,0,22352,0,0,0,21779,1.33,39416,1.33,0,47718,0,0,0,0,0,0,0,22352,0,0,0,0,0,1.32,0,0,0,0,1.33,0,0,0,81398,39416,0,0,0,71811,12809,0,0,0,0,0,29522,0,0,0,0,0,0,0,25364,95584,0,0,29522,0,0,0,0,0,0,32717,0,0,0,95330,52331,0,0,0,0,0,0,0,0,0,11738,1.33,61688,0,0,25364,9543,0,39416,0,0,0,0,0,0,61688,0,31040,0,0,0,29522,1.32,0,10726,52585,27678
96,96,0,120,0,0,0,0,130206,0,"PRINCESS BRIDE, THE",,,,0,2016-02-21 20:00:00,0,0,0,0,0,0.4252,0.3674,0,0,0,,"PRINCESS BRIDE, THE",,,0,0,0,259122,POP,0,,0,0,0,,,0,0,0,0,,0.4897,2141,MOV-142025 13 GOING ON 30,13 GOING ON 30,120,10:00:00 PM,0,,0,0,,0,6401,543,1.3,1.34,5548,0,4939,2786,2786,0,4939,0,0,4869,1.3,7381,0,0,2786,0,7102,0,0,0,0,0,2786,0,4657,0,0,0,0,0,0,0,0,0,4869,4939,0,0,0,0,0,1.33,0,0,0,0,1.34,679,4869,0,543,0,0,1.3,0,0,0,2786,0,2786,0,0,0,4869,1.34,2786,1.34,0,679,0,0,0,0,0,0,0,2786,0,0,0,0,0,1.34,0,0,0,0,1.33,0,0,0,7102,3464,0,0,0,5548,0,0,0,0,0,0,3733,0,0,0,0,0,0,0,678,7381,0,0,3733,0,0,0,0,0,0,0,0,0,0,6457,3733,0,0,0,0,0,0,0,0,0,2786,1.33,5482,0,0,678,2786,0,3464,0,0,0,0,0,0,5482,0,4939,0,0,0,3733,1.34,0,0,4657,0
97,97,0,150,0,0,0,0,190023,0,MOVIES,,,,0,2016-02-21 20:00:00,0,0,0,0,0,0.6205,0.6255,0,0,0,,LETHAL WEAPON 1,,,0,0,0,441173,REELZ,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,135,135,0,0,0,0,22385,9628,EL REY ALL DAY SUN 5,EL REY ALL DAY SUN 6,,,2016-02-21 21:45:00,2016-02-21 19:30:00,0,0,0,0,0.0314,0.0731,0.0614,0.0403,0,0,LION VS. LION,MAGNIFICENT WANDERERS,,,0,0,28458,43280,REY,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,99,30,30,0,0,0,0,0,0,"MARTY STUART SHOW,THE",JOEY AND RORY SHOW,,,2016-02-21 21:30:00,2016-02-21 21:00:00,0,0,0,0,0,0,0.0034,0.022,0,0,,,,,0,0,15546,2394,RFDTV,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,0,60,0,0,0,0,213899,0,MYTHBUSTERS,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0.6985,0.5770000000000001,0,0,0,,,,,0,0,0,406957,SCIENCE,60,MYTHBUSTERS,8:00:00 PM,13090,2.9114,,,0,0,0,0,,2.011,8792,,MYTHBUSTERS,60,10:00:00 PM,4.8867,MYTHBUSTERS,60,10:00:00 PM,,8792,487519,59537,1.24,1.24,454616,55735,334653,145757,217670,2.08,394665,3134083,28043,359526,1.24,574062,0.0287,1585089,217670,1347860,507169,3352577,1682782,1062076,7066,0.0178,120589,32266,326683,2213734,1375573,93196,6610878,983376,0.0102,1375573,0.0155,0.0159,438625,350331,523013,5008975,1985,2314303,4820392,1.26,7006,3278129,0.0287,2.08,1.17,95090,359526,0.0134,59537,515134,3278129,1.24,0.0136,1029928,1033159,120589,1062076,148632,2.02,1585089,1985,345429,1.24,258560,1.24,2.12,95090,1985,493825,757787,0.0204,0.0076,6608824,15491,148632,2.02,235636,983376,0.0134,0.0204,1.17,0.0171,3214485,1985,5011102,1.26,0.0076,7066,2405501,507169,262468,69158,729461,0.0161,454616,25168,53599,0.0171,11620,2.31,757787,174160,69158,0.0215,1753918,7006,242653,0.0171,2.12,44798,574062,11620,70374,174160,0.0215,1753918,2294753,0.0153,1985,2405501,60012,0.0155,2.02,242653,552909,321481,920349,2.13,966443,2294753,0.0153,1985,2.31,70374,7006,217670,1.26,409868,32266,1511630,44798,120589,11620,262468,0.0077,478471,515134,6321036,523013,3352577,409868,2.31,350331,0.0241,2.08,1029928,170349,1.17,7066,28043,326683,40890
101,101,11,47,0,0,0,0,195419,103014,SHAMELESS S5,INTERSTITIAL BREAK,,,2016-02-21 21:49:00,2016-02-21 21:02:00,0,0,0,0,0.3364,0.6382,0.6039,0.3169,0,0,INTERSTITIAL BREAK,:07,,,0,0,223559,425982,SHO,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,0,60,0,0,0,0,69763,0,MIGHTY SHIPS,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0.2278,0.1571,0,0,0,,THE BEST OF MIGHTY SHIPS,,,0,0,0,110839,SMITH,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,0,60,0,0,0,0,383311,0,BAR RESCUE,,,,0,2016-02-21 21:00:00,0,0,0,0,0,1.2517,1.187,0,0,0,,ALL TWERK & NO PAY,,,0,0,0,837262,SPIKE,62,BAR RESCUE,7:58:00 PM,7228,1.6076,BEACH RATS,BAR RESCUE,62,3.5455,7228,7:58:00 PM,BEACH RATS,0,0,,,0,0,0,,0,0,,0,331341,115753,1.33,1.37,337284,0,132206,82360,64716,0,248605,0,44478,142470,1.33,459866,0,0,64716,0,340555,0,0,0,2307,0.015,39314,0,224962,0,0,194075,0,0,0,0,0.0076,0,328519,139580,0,0,1185,0,0,1.36,3725,0,0,0,1.35,194814,142470,0.0141,116196,0,0,1.33,0.0144,0,0,39314,0,83792,0,0,1185,134444,1.37,158038,1.37,0,194814,1185,0,0,0,0.0088,0,0,83792,0,0,0,0.0141,0,1.35,0.0164,0,1452,0,1.36,0.0088,2573,0,340555,164794,0,0,0.006999999999999999,337284,45216,0,0,0,0,0,113370,0,0,0,4183,0,0.0164,0,100078,459866,0,0,113370,0,0,0,0,1185,0,116399,0.0076,0,0,448211,215924,0,0,0,0,0,1452,0,0,4183,59553,1.36,255776,0,0,100078,37144,0,164794,0.0075,0,0,0,0,0,255776,0,140023,0,0,0,111472,1.35,2573,44478,224962,98485
104,104,7,18,18,17,46503,48802,39762,46709,STELLA AND SAM,TODAYS BIRTHDAY,THOMAS AND FRIENDS,ANGELINA BALLERINA,2016-02-21 21:18:00,2016-02-21 21:00:00,0.1594,2016-02-21 21:42:00,0.1519,2016-02-21 21:25:00,0.1525,0.1298,0.1037,0.1131,0.1164,0.1173,BD,STS01031,ANB0479,TMS13310,82711,82073,79768,73129,SPROUT,0,,0,0,0,,,0,0,0,0,,1.433,6265,BBR01292,BERENSTAIN BEARS,19,10:00:00 PM,3.4822,BERENSTAIN BEARS,19,10:00:00 PM,BBR01292,6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,0,58,0,0,0,0,11892,0,BLACK SAILS 2,,,,0,2016-02-21 21:01:00,0,0,0,0,0,0.0388,0.0736,0,0,0,,206,,,0,0,0,51907,STARZ,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,0,240,0,0,0,0,107380,0,ACCESS MOVIE 1,,,,0,2016-02-21 18:00:00,0,0,0,0,0,0.3507,0.4065,0,0,0,,BRAVEHEART,,,0,0,0,286749,SUND,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,0,120,0,0,0,0,484806,0,SYFY MOVIE,,,,0,2016-02-21 21:00:00,0,0,0,0,0,1.5832,1.1381,0,0,0,,RESIDENT EVIL: EXTINCTION,,,0,0,0,802791,SYFY,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,325744,119460,1.39,1.42,301828,0,121114,77593,48184,0,234150,0,54663,115003,1.4,434164,0,0,47936,0,348823,0,0,0,1187,0.0066,34844,0,194218,0,0,173042,0,0,0,0,0.0039,0,281527,127965,0,0,0,0,0,1.43,1541,0,0,0,1.44,187488,112515,0,121254,0,0,1.4,0,0,0,34844,0,89507,0,0,0,108485,1.45,118439,1.45,0,189313,0,0,0,0,0,0,0,89507,0,0,0,0,0,1.44,0.0114,0,0,0,1.42,0,1187,0,350018,133809,0,0,0.0042,302491,44441,0,0,0,0,0,129015,0,0,0,2843,0,0.0114,0,85873,432931,0,0,129015,0,0,0,0,0,0,113036,0.0039,0,0,399447,168318,0,0,0,0,0,0,0,0,2843,45960,1.44,249219,0,0,85873,33152,0,134057,0,0,0,0,0,0,249868,0,130408,0,0,0,111882,1.44,1187,54663,193898,72479
108,108,0,120,0,0,0,0,423299,0,"CAMPAIGN, THE",,,,0,2016-02-21 20:00:00,0,0,0,0,0,1.3823,1.7221,0,0,0,,"CAMPAIGN, THE",,,0,0,0,1214663,TBS,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,201134,47797,1.43,1.43,160459,0,91810,46249,53670,0,140230,0,20074,92216,1.44,235717,0,0,53670,0,208218,0,0,0,1365,0.01,28981,0,138512,0,0,66022,0,0,0,0,0.0085,0,153922,97102,0,0,442,0,0,1.47,1399,0,0,0,1.49,68243,92216,0.009,47797,0,0,1.44,0.0096,0,0,28981,0,49055,0,0,442,87900,1.44,91385,1.44,0,68243,783,0,0,0,0.0081,0,0,49055,0,0,0,0.009000000000000001,0,1.51,0.0097,0,783,0,1.47,0.0081,1365,0,208218,96394,0,0,0.0089,160459,19493,0,0,0,0,0,74020,0,0,0,1399,0,0.0097,0,42724,235717,0,0,74020,0,0,0,0,442,0,48420,0.0085,0,0,225800,130609,0,0,0,0,0,783,0,0,1399,51090,1.47,144899,0,0,42724,26756,0,96394,0.0086,0,0,0,0,0,144899,0,97102,0,0,0,69044,1.51,1365,20074,138512,40295
109,109,30,30,0,0,0,0,20589,25591,ICARLY,ICARLY,,,2016-02-21 21:30:00,2016-02-21 21:00:00,0,0,0,0,0.0836,0.0672,0.0731,0.0995,0,0,125-IHAVE A LOVE SICK TEACHER,124-IWIN A DATE,,,0,0,70195,51583,TEENNICK,30,ICARLY,8:30:00 PM,2329,0.518,123-IFENCE,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,0,150,0,0,0,0,73306,0,CINE EXCLUSIVO U II,,,,0,2016-02-21 20:30:00,0,0,0,0,0,0.2394,1.6,0,0,0,,TOTAL RECALL,,,0,0,0,1128566,TELEMUNDO,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,0,60,0,0,0,0,541109,0,SISTER WIVES TELL ALL,,,,0,2016-02-21 21:00:00,0,0,0,0,0,1.767,1.8023,0,0,0,,,,,0,0,0,1271232,TLC,60,SISTER WIVES,8:00:00 PM,6389,1.421,,SISTER WIVES,60,3.134,6389,8:00:00 PM,,0,0,,,0,0,0,,0,0,,0,649822,180476,1.54,1.63,561631,0,256748,109169,101296,0,421495,0,60441,260197,1.55,878387,0,0,101296,0,692741,0,0,0,1215,0.0047,58407,0,359736,0,0,273283,0,0,0,0,0.005,0,525123,266106,0,0,442,0,0,1.56,1986,0,0,0,1.6,302437,259690,0.0037,179972,0,0,1.56,0.004,0,0,58407,0,118848,0,0,442,251840,1.65,202758,1.64,0,301941,442,0,0,0,0.002,0,0,118848,0,0,0,0.0037,0,1.63,0.0069,0,442,0,1.55,0.002,2836,0,697740,218152,0,0,0.0023,562634,51360,0,0,0,0,0,194160,0,0,0,3113,0,0.007,0,116856,874480,0,0,194160,0,0,0,0,442,0,164747,0.005,0,0,813339,330030,0,0,0,0,0,442,0,0,3113,99525,1.56,446078,0,0,116856,57809,0,218152,0.0022,0,0,0,0,0,448007,0,267531,0,0,0,174295,1.63,2836,60441,358629,103233
112,112,0,150,0,0,0,0,743128,0,TNT BIG PICTURE MOVIES,,,,0,2016-02-21 20:00:00,0,0,0,0,0,2.4267,1.8953,0,0,0,,TYLER PARRYS I CAN DO BAD,,,0,0,0,1336879,TNT,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,377574,15965,1.43,1.43,299085,42719,247490,103297,130118,2.19,263455,4089627,10144,262953,1.45,435614,0.0119,1847761,130118,1988856,385840,3947185,2844111,1251660,2950,0.0105,93948,2645,209908,2711936,2064687,34765,8817684,1406805,0.0015,2064687,0.0099,0.0021,294732,250503,596101,7857297,0,3472235,7649068,1.46,2776,4226360,0.0119,2.19,1.43,36415,262669,0,15966,872622,4223849,1.45,0,1525390,1211294,93948,1249149,104092,2.09,1845250,0,259967,1.45,142837,1.45,2.13,36416,0,859877,1279615,0.0014,0,8796044,2645,104092,2.08,400402,1406805,0,0.0014,1.46,0.0104,3824600,0,7878421,1.44,0,2950,3590077,386230,144819,42719,1260279,0.01,299368,10145,31617,0.0077,2645,2.27,1282126,152244,42719,0.0075,2906865,2776,409504,0.0104,2.14,14701,435227,2645,31617,152244,0.0075,2899044,2817044,0.0021,0,3587496,15965,0.0099,2.09,409504,424741,204148,1377691,2.14,1483379,2819555,0.0021,0,2.26,31617,2776,129323,1.46,266469,2645,1787512,14701,93152,2645,144819,0,576218,870111,8536968,596101,3939364,266762,2.27,250797,0.0123,2.2,1522809,148057,1.46,2950,10144,209908,13514
113,113,0,60,0,0,0,0,109033,0,ANTHONY BOURDAIN NO RSRV,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0.3561,0.4243,0,0,0,,PENANG,,,0,0,0,299304,TRAVEL,60,NO RESERVATIONS REPACK,8:00:00 PM,3168,0.7046,SOUTHERN HEMISPHERE FILES - VOLUME 3,NO RESERVATIONS REPACK,60,1.554,3168,8:00:00 PM,SOUTHERN HEMISPHERE FILES - VOLUME 3,0,0,,,0,0,0,,0,0,,0,384577,84458,1.52,1.52,346092,0,168348,83082,86487,0,253782,0,45457,181957,1.52,517277,0,0,86122,0,396431,0,0,0,7734,0.0332,43599,0,265185,0,0,158291,0,0,0,0,0.0223,0,334049,175296,0,0,510,0,0,1.49,8423,0,0,0,1.66,164135,181593,0.0057,84759,0,0,1.53,0.0061,0,0,43599,0,89056,0,0,510,175758,1.53,162644,1.53,0,164499,510,0,0,0,0.003,0,0,89056,0,0,0,0.0057,0,1.69,0.0324,0,510,0,1.49,0.003,7734,0,397262,172799,0,0,0.0232,346092,41568,0,0,0,0,0,150622,0,0,0,8423,0,0.0324,0,86677,516424,0,0,149770,0,0,0,0,510,0,85434,0.0223,0,0,496193,246944,0,0,0,0,0,510,0,0,8423,82418,1.49,260055,0,0,86312,41514,0,172799,0.0031,0,0,0,0,0,260055,0,175597,0,0,0,137922,1.68,7734,45457,264332,80226
